state,party,day,stateleg_mentions,stateleg_mentions_dem,stateleg_mentions_rep,stateleg_mentions_dem_samestate,stateleg_mentions_rep_samestate,stateleg_mentions_samestate,stateleg_mentions_samestate_sameparty
FL,democrat,2018-02-16,5,3,2,2,1,3,2
FL,democrat,2018-08-10,4,4,0,4,0,4,4
FL,democrat,2018-11-15,3,3,0,2,0,2,2
FL,democrat,2018-07-16,2,2,0,2,0,2,2
FL,democrat,2018-11-25,0,0,0,0,0,0,0
FL,democrat,2018-10-05,1,1,0,0,0,0,0
FL,democrat,2018-07-15,1,1,0,0,0,0,0
FL,democrat,2018-05-13,1,0,1,0,1,1,0
FL,democrat,2018-05-11,2,1,1,1,1,2,1
FL,democrat,2018-08-21,2,2,0,2,0,2,2
FL,democrat,2018-08-25,1,0,1,0,1,1,0
FL,democrat,2018-05-22,1,1,0,1,0,1,1
FL,democrat,2018-12-28,1,1,0,0,0,0,0
FL,democrat,2018-01-16,0,0,0,0,0,0,0
FL,democrat,2018-02-02,2,1,1,0,1,1,0
FL,democrat,2018-06-20,2,2,0,1,0,1,1
FL,democrat,2018-07-30,0,0,0,0,0,0,0
FL,democrat,2018-03-29,4,4,0,4,0,4,4
FL,democrat,2018-10-21,0,0,0,0,0,0,0
FL,democrat,2018-09-05,0,0,0,0,0,0,0
FL,democrat,2018-05-30,0,0,0,0,0,0,0
FL,democrat,2018-09-11,1,1,0,0,0,0,0
FL,democrat,2018-08-31,0,0,0,0,0,0,0
FL,democrat,2018-06-13,3,3,0,2,0,2,2
FL,democrat,2018-10-19,0,0,0,0,0,0,0
FL,democrat,2018-06-29,0,0,0,0,0,0,0
FL,democrat,2018-07-27,1,1,0,1,0,1,1
FL,democrat,2018-03-09,0,0,0,0,0,0,0
FL,democrat,2018-01-06,1,1,0,0,0,0,0
FL,democrat,2018-03-25,0,0,0,0,0,0,0
FL,democrat,2018-07-31,0,0,0,0,0,0,0
FL,democrat,2018-03-18,0,0,0,0,0,0,0
FL,democrat,2018-03-19,2,2,0,2,0,2,2
FL,democrat,2018-03-21,0,0,0,0,0,0,0
FL,democrat,2018-10-16,1,1,0,1,0,1,1
FL,democrat,2018-04-19,5,4,1,3,1,4,3
FL,democrat,2018-12-20,0,0,0,0,0,0,0
FL,democrat,2018-07-12,1,1,0,1,0,1,1
FL,democrat,2018-03-14,4,3,1,1,1,2,1
FL,democrat,2018-06-22,0,0,0,0,0,0,0
FL,democrat,2018-06-19,3,3,0,3,0,3,3
FL,democrat,2018-09-07,0,0,0,0,0,0,0
FL,democrat,2018-08-04,3,3,0,3,0,3,3
FL,democrat,2018-01-28,2,2,0,2,0,2,2
FL,democrat,2018-02-06,8,0,8,0,7,7,0
FL,democrat,2018-11-02,2,2,0,1,0,1,1
FL,democrat,2018-10-12,0,0,0,0,0,0,0
FL,democrat,2018-09-26,2,2,0,0,0,0,0
FL,democrat,2018-07-11,0,0,0,0,0,0,0
FL,democrat,2018-04-05,1,1,0,0,0,0,0
FL,democrat,2018-02-15,11,2,9,2,9,11,2
FL,democrat,2018-04-28,0,0,0,0,0,0,0
FL,democrat,2018-01-14,1,0,1,0,1,1,0
FL,democrat,2018-09-25,1,1,0,0,0,0,0
FL,democrat,2018-12-18,4,2,2,2,2,4,2
FL,democrat,2018-11-17,3,2,1,1,0,1,1
FL,democrat,2018-09-14,3,3,0,2,0,2,2
FL,democrat,2018-11-01,3,3,0,3,0,3,3
FL,democrat,2018-02-27,11,10,1,10,1,11,10
FL,democrat,2018-02-28,3,2,1,2,1,3,2
FL,democrat,2018-01-22,1,1,0,1,0,1,1
FL,democrat,2018-04-16,1,1,0,1,0,1,1
FL,democrat,2018-12-01,0,0,0,0,0,0,0
FL,democrat,2018-12-09,0,0,0,0,0,0,0
FL,democrat,2018-09-19,0,0,0,0,0,0,0
FL,democrat,2018-01-02,1,1,0,0,0,0,0
FL,democrat,2018-05-12,3,2,1,0,0,0,0
FL,democrat,2018-10-07,1,1,0,1,0,1,1
FL,democrat,2018-04-17,4,3,1,0,0,0,0
FL,democrat,2018-04-18,2,1,1,0,1,1,0
FL,democrat,2018-12-04,3,1,2,1,2,3,1
FL,democrat,2018-10-02,0,0,0,0,0,0,0
FL,democrat,2018-10-10,0,0,0,0,0,0,0
FL,democrat,2018-01-17,4,3,1,1,1,2,1
FL,democrat,2018-04-04,4,2,2,0,2,2,0
FL,democrat,2018-12-06,9,1,8,0,8,8,0
FL,democrat,2018-01-11,1,1,0,0,0,0,0
FL,democrat,2018-09-27,1,1,0,0,0,0,0
FL,democrat,2018-02-20,5,2,3,2,3,5,2
FL,democrat,2018-11-30,2,1,1,0,1,1,0
FL,democrat,2018-04-07,0,0,0,0,0,0,0
FL,democrat,2018-03-13,0,0,0,0,0,0,0
FL,democrat,2018-01-29,5,2,3,0,3,3,0
FL,democrat,2018-06-10,3,3,0,2,0,2,2
FL,democrat,2018-02-26,7,4,3,4,3,7,4
FL,democrat,2018-09-02,0,0,0,0,0,0,0
FL,democrat,2018-12-11,2,2,0,1,0,1,1
FL,democrat,2018-11-18,3,2,1,1,1,2,1
FL,democrat,2018-04-27,2,1,1,0,1,1,0
FL,democrat,2018-03-16,1,1,0,1,0,1,1
FL,democrat,2018-11-16,4,3,1,1,1,2,1
FL,democrat,2018-11-07,7,4,3,1,1,2,1
FL,democrat,2018-04-08,1,1,0,1,0,1,1
FL,democrat,2018-03-05,9,2,7,2,7,9,2
FL,democrat,2018-11-27,0,0,0,0,0,0,0
FL,democrat,2018-05-03,5,4,1,0,1,1,0
FL,democrat,2018-07-18,1,1,0,1,0,1,1
FL,democrat,2018-04-29,2,0,2,0,2,2,0
FL,democrat,2018-01-23,2,2,0,2,0,2,2
FL,democrat,2018-07-22,1,1,0,1,0,1,1
FL,democrat,2018-04-22,0,0,0,0,0,0,0
FL,democrat,2018-01-03,3,2,1,0,1,1,0
FL,democrat,2018-12-26,0,0,0,0,0,0,0
FL,democrat,2018-10-28,1,1,0,1,0,1,1
FL,democrat,2018-07-29,2,2,0,2,0,2,2
FL,democrat,2018-11-26,0,0,0,0,0,0,0
FL,democrat,2018-08-26,0,0,0,0,0,0,0
FL,democrat,2018-02-01,9,2,7,0,7,7,0
FL,democrat,2018-02-07,3,1,2,0,2,2,0
FL,democrat,2018-05-19,0,0,0,0,0,0,0
FL,democrat,2018-01-04,1,1,0,0,0,0,0
FL,democrat,2018-10-29,0,0,0,0,0,0,0
FL,democrat,2018-02-17,1,1,0,1,0,1,1
FL,democrat,2018-03-22,2,1,1,0,1,1,0
FL,democrat,2018-12-08,4,4,0,2,0,2,2
FL,democrat,2018-04-02,5,1,4,1,4,5,1
FL,democrat,2018-03-11,0,0,0,0,0,0,0
FL,democrat,2018-05-02,4,3,2,2,1,3,2
FL,democrat,2018-02-18,2,2,0,2,0,2,2
FL,democrat,2018-08-02,1,0,1,0,1,1,0
FL,democrat,2018-07-09,3,3,0,3,0,3,3
FL,democrat,2018-08-01,2,2,0,1,0,1,1
FL,democrat,2018-04-26,2,1,1,1,0,1,1
FL,democrat,2018-04-23,0,0,0,0,0,0,0
FL,democrat,2018-10-22,0,0,0,0,0,0,0
FL,democrat,2018-05-17,5,1,4,1,2,3,1
FL,democrat,2018-02-21,5,2,3,2,3,5,2
FL,democrat,2018-11-08,13,6,7,6,7,13,6
FL,democrat,2018-11-09,3,2,1,1,1,2,1
FL,democrat,2018-02-13,7,4,3,0,3,3,0
FL,democrat,2018-05-21,3,3,0,3,0,3,3
FL,democrat,2018-04-09,2,1,1,1,1,2,1
FL,democrat,2018-02-09,5,2,3,1,3,4,1
FL,democrat,2018-09-17,0,0,0,0,0,0,0
FL,democrat,2018-06-02,0,0,0,0,0,0,0
FL,democrat,2018-06-23,1,1,0,1,0,1,1
FL,democrat,2018-04-10,2,2,0,2,0,2,2
FL,democrat,2018-03-02,9,4,6,4,6,10,4
FL,democrat,2018-07-14,1,1,0,1,0,1,1
FL,democrat,2018-03-27,9,9,0,0,0,0,0
FL,democrat,2018-11-11,2,2,0,2,0,2,2
FL,democrat,2018-12-21,1,1,0,0,0,0,0
FL,democrat,2018-07-17,0,0,0,0,0,0,0
FL,democrat,2018-10-17,1,0,1,0,1,1,0
FL,democrat,2018-06-16,0,0,0,0,0,0,0
FL,democrat,2018-03-20,1,1,0,1,0,1,1
FL,democrat,2018-03-01,2,2,0,2,0,2,2
FL,democrat,2018-01-10,2,1,1,0,1,1,0
FL,democrat,2018-06-15,1,0,1,0,1,1,0
FL,democrat,2018-11-20,6,6,0,5,0,5,5
FL,democrat,2018-12-14,7,7,0,7,0,7,7
FL,democrat,2018-08-09,0,0,0,0,0,0,0
FL,democrat,2018-10-20,1,0,1,0,1,1,0
FL,democrat,2018-08-07,0,0,0,0,0,0,0
FL,democrat,2018-09-16,0,0,0,0,0,0,0
FL,democrat,2018-07-20,1,1,0,1,0,1,1
FL,democrat,2018-10-23,1,1,0,1,0,1,1
FL,democrat,2018-01-08,1,1,0,0,0,0,0
FL,democrat,2018-01-15,2,2,0,1,0,1,1
FL,democrat,2018-02-12,5,0,5,0,5,5,0
FL,democrat,2018-08-19,0,0,0,0,0,0,0
FL,democrat,2018-02-11,4,0,4,0,3,3,0
FL,democrat,2018-07-24,1,1,0,1,0,1,1
FL,democrat,2018-05-24,4,3,1,0,1,1,0
FL,democrat,2018-03-30,1,1,0,0,0,0,0
FL,democrat,2018-10-08,0,0,0,0,0,0,0
FL,democrat,2018-02-08,4,2,2,1,2,3,1
FL,democrat,2018-10-15,0,0,0,0,0,0,0
FL,democrat,2018-07-23,1,0,1,0,1,1,0
FL,democrat,2018-01-21,2,2,0,0,0,0,0
FL,democrat,2018-02-19,5,2,3,2,3,5,2
FL,democrat,2018-08-29,1,1,0,1,0,1,1
FL,democrat,2018-05-18,2,2,0,2,0,2,2
FL,democrat,2018-02-03,0,0,0,0,0,0,0
FL,democrat,2018-06-03,1,1,0,1,0,1,1
FL,democrat,2018-08-30,1,1,0,1,0,1,1
FL,democrat,2018-09-30,0,0,0,0,0,0,0
FL,democrat,2018-03-08,0,0,0,0,0,0,0
FL,democrat,2018-11-21,0,0,0,0,0,0,0
FL,democrat,2018-03-04,6,4,2,3,2,5,3
FL,democrat,2018-05-31,3,3,0,2,0,2,2
FL,democrat,2018-11-28,1,1,0,0,0,0,0
FL,democrat,2018-07-02,0,0,0,0,0,0,0
FL,democrat,2018-11-03,6,6,0,4,0,4,4
FL,democrat,2018-03-23,0,0,0,0,0,0,0
FL,democrat,2018-11-29,0,0,0,0,0,0,0
FL,democrat,2018-03-31,3,3,0,3,0,3,3
FL,democrat,2018-08-08,1,1,0,1,0,1,1
FL,democrat,2018-12-22,0,0,0,0,0,0,0
FL,democrat,2018-09-08,0,0,0,0,0,0,0
FL,democrat,2018-09-24,1,1,0,0,0,0,0
FL,democrat,2018-10-01,0,0,0,0,0,0,0
FL,democrat,2018-09-20,0,0,0,0,0,0,0
FL,democrat,2018-08-28,3,3,0,3,0,3,3
FL,democrat,2018-12-15,2,2,0,2,0,2,2
FL,democrat,2018-08-06,1,1,0,1,0,1,1
FL,democrat,2018-12-02,0,0,0,0,0,0,0
FL,democrat,2018-11-12,2,2,0,1,0,1,1
FL,democrat,2018-06-25,1,1,0,1,0,1,1
FL,democrat,2018-12-27,0,0,0,0,0,0,0
FL,democrat,2018-08-18,0,0,0,0,0,0,0
FL,democrat,2018-07-26,0,0,0,0,0,0,0
FL,democrat,2018-01-09,3,2,1,0,0,0,0
FL,democrat,2018-03-24,5,4,1,4,1,5,4
FL,democrat,2018-11-19,16,11,5,11,5,16,11
FL,democrat,2018-12-23,0,0,0,0,0,0,0
FL,democrat,2018-07-19,0,0,0,0,0,0,0
FL,democrat,2018-05-09,5,3,2,0,2,2,0
FL,democrat,2018-07-04,0,0,0,0,0,0,0
FL,democrat,2018-07-13,0,0,0,0,0,0,0
FL,democrat,2018-02-14,24,2,22,1,22,23,1
FL,democrat,2018-01-30,3,0,3,0,3,3,0
FL,democrat,2018-11-14,2,2,0,0,0,0,0
FL,democrat,2018-04-11,9,8,1,7,1,8,7
FL,democrat,2018-04-03,0,0,0,0,0,0,0
FL,democrat,2018-10-27,1,1,0,0,0,0,0
FL,democrat,2018-06-18,0,0,0,0,0,0,0
FL,democrat,2018-05-29,1,1,0,0,0,0,0
FL,democrat,2018-10-26,1,1,0,1,0,1,1
FL,democrat,2018-05-25,3,1,2,0,2,2,0
FL,democrat,2018-06-17,0,0,0,0,0,0,0
FL,democrat,2018-06-14,1,1,0,1,0,1,1
FL,democrat,2018-01-27,2,2,0,2,0,2,2
FL,democrat,2018-04-13,2,2,1,0,0,0,0
FL,democrat,2018-05-27,3,3,0,2,0,2,2
FL,democrat,2018-08-27,0,0,0,0,0,0,0
FL,democrat,2018-10-14,0,0,0,0,0,0,0
FL,democrat,2018-05-16,0,0,0,0,0,0,0
FL,democrat,2018-09-13,0,0,0,0,0,0,0
FL,democrat,2018-12-17,17,1,16,0,16,16,0
FL,democrat,2018-04-06,0,0,0,0,0,0,0
FL,democrat,2018-05-20,1,1,0,1,0,1,1
FL,democrat,2018-10-30,2,2,0,1,0,1,1
FL,democrat,2018-12-12,3,3,0,3,0,3,3
FL,democrat,2018-12-13,4,4,0,3,0,3,3
FL,democrat,2018-12-10,0,0,0,0,0,0,0
FL,democrat,2018-11-13,0,0,0,0,0,0,0
FL,democrat,2018-09-12,1,0,1,0,1,1,0
FL,democrat,2018-05-26,1,1,0,0,0,0,0
FL,democrat,2018-09-03,0,0,0,0,0,0,0
FL,democrat,2018-09-28,0,0,0,0,0,0,0
FL,democrat,2018-05-15,1,1,0,1,0,1,1
FL,democrat,2018-08-16,1,1,0,1,0,1,1
FL,democrat,2018-10-18,1,0,1,0,1,1,0
FL,democrat,2018-06-27,2,2,0,2,0,2,2
FL,democrat,2018-03-17,0,0,0,0,0,0,0
FL,democrat,2018-09-06,0,0,0,0,0,0,0
FL,democrat,2018-09-09,0,0,0,0,0,0,0
FL,democrat,2018-05-04,1,0,1,0,1,1,0
FL,democrat,2018-02-25,1,0,1,0,1,1,0
FL,democrat,2018-08-03,3,3,0,0,0,0,0
FL,democrat,2018-09-04,0,0,0,0,0,0,0
FL,democrat,2018-03-28,2,1,1,1,0,1,1
FL,democrat,2018-09-21,0,0,0,0,0,0,0
FL,democrat,2018-03-06,5,5,0,3,0,3,3
FL,democrat,2018-03-26,0,0,0,0,0,0,0
FL,democrat,2018-04-25,2,1,1,0,0,0,0
FL,democrat,2018-01-12,6,4,2,0,1,1,0
FL,democrat,2018-08-13,1,1,0,1,0,1,1
FL,democrat,2018-02-22,4,3,1,3,1,4,3
FL,democrat,2018-10-03,2,2,0,0,0,0,0
FL,democrat,2018-07-10,1,1,0,1,0,1,1
FL,democrat,2018-09-01,0,0,0,0,0,0,0
FL,democrat,2018-11-05,3,3,0,1,0,1,1
FL,democrat,2018-04-12,1,1,1,0,0,0,0
FL,democrat,2018-08-17,1,1,0,1,0,1,1
FL,democrat,2018-07-21,2,0,2,0,2,2,0
FL,democrat,2018-03-15,1,1,0,1,0,1,1
FL,democrat,2018-12-30,2,2,0,2,0,2,2
FL,democrat,2018-08-23,0,0,0,0,0,0,0
FL,democrat,2018-05-07,0,0,0,0,0,0,0
FL,democrat,2018-12-16,0,0,0,0,0,0,0
FL,democrat,2018-07-25,2,2,0,2,0,2,2
FL,democrat,2018-08-24,1,1,0,1,0,1,1
FL,democrat,2018-10-25,2,2,0,2,0,2,2
FL,democrat,2018-11-22,0,0,0,0,0,0,0
FL,democrat,2018-01-20,1,1,0,0,0,0,0
FL,democrat,2018-02-05,0,0,0,0,0,0,0
FL,democrat,2018-08-20,1,1,0,1,0,1,1
FL,democrat,2018-07-08,0,0,0,0,0,0,0
FL,democrat,2018-11-23,1,1,0,1,0,1,1
FL,democrat,2018-07-01,0,0,0,0,0,0,0
FL,democrat,2018-12-25,1,1,0,1,0,1,1
FL,democrat,2018-10-31,6,6,0,1,0,1,1
FL,democrat,2018-06-07,0,0,0,0,0,0,0
FL,democrat,2018-01-24,1,0,1,0,1,1,0
NJ,republican,2018-05-23,3,0,3,0,3,3,3
NJ,republican,2018-04-20,0,0,0,0,0,0,0
NJ,republican,2018-05-05,1,0,1,0,0,0,0
NJ,republican,2018-12-07,2,0,2,0,2,2,2
NJ,republican,2018-09-29,0,0,0,0,0,0,0
NJ,republican,2018-11-04,4,2,2,0,1,1,1
NJ,republican,2018-12-19,2,0,2,0,0,0,0
NJ,republican,2018-12-03,2,0,2,0,2,2,2
NJ,republican,2018-08-22,0,0,0,0,0,0,0
NJ,republican,2018-01-05,4,0,4,0,1,1,1
NJ,republican,2018-01-25,3,0,3,0,3,3,3
NJ,republican,2018-02-04,1,0,1,0,1,1,1
NJ,republican,2018-02-10,0,0,0,0,0,0,0
NJ,republican,2018-04-21,1,0,1,0,1,1,1
NJ,republican,2018-05-10,1,0,1,0,1,1,1
NJ,republican,2018-01-13,0,0,0,0,0,0,0
NJ,republican,2018-06-04,1,0,1,0,1,1,1
NJ,republican,2018-06-30,0,0,0,0,0,0,0
NJ,republican,2018-07-07,0,0,0,0,0,0,0
NJ,republican,2018-11-06,6,0,6,0,5,5,5
NJ,republican,2018-10-13,1,0,1,0,1,1,1
NJ,republican,2018-08-15,0,0,0,0,0,0,0
NJ,republican,2018-08-11,0,0,0,0,0,0,0
NJ,republican,2018-06-28,0,0,0,0,0,0,0
NJ,republican,2018-01-18,4,0,4,0,1,1,1
NJ,republican,2018-06-08,3,0,3,0,3,3,3
NJ,republican,2018-06-26,0,0,0,0,0,0,0
NJ,republican,2018-01-07,2,0,2,0,2,2,2
NJ,republican,2018-08-12,0,0,0,0,0,0,0
NJ,republican,2018-01-26,1,0,1,0,0,0,0
NJ,republican,2018-05-14,6,0,6,0,6,6,6
NJ,republican,2018-05-08,1,0,1,0,0,0,0
NJ,republican,2018-03-12,2,0,2,0,2,2,2
NJ,republican,2018-06-09,4,0,4,0,4,4,4
NJ,republican,2018-05-06,0,0,0,0,0,0,0
NJ,republican,2018-09-22,0,0,0,0,0,0,0
NJ,republican,2018-10-11,0,0,0,0,0,0,0
NJ,republican,2018-06-21,0,0,0,0,0,0,0
NJ,republican,2018-04-30,1,0,1,0,1,1,1
NJ,republican,2018-08-05,0,0,0,0,0,0,0
NJ,republican,2018-03-03,2,0,2,0,0,0,0
NJ,republican,2018-05-28,0,0,0,0,0,0,0
NJ,republican,2018-01-31,4,1,3,0,1,1,1
NJ,republican,2018-05-01,1,0,1,0,1,1,1
NJ,republican,2018-03-10,4,0,4,0,1,1,1
NJ,republican,2018-07-06,0,0,0,0,0,0,0
NJ,republican,2018-06-05,3,0,3,0,2,2,2
NJ,republican,2018-10-06,0,0,0,0,0,0,0
NJ,republican,2018-06-11,0,0,0,0,0,0,0
NJ,republican,2018-07-05,0,0,0,0,0,0,0
NJ,republican,2018-12-05,2,0,2,0,2,2,2
NJ,republican,2018-01-19,1,0,1,0,0,0,0
NJ,republican,2018-08-14,1,0,1,0,1,1,1
NJ,republican,2018-09-18,1,0,1,0,1,1,1
NJ,republican,2018-12-24,0,0,0,0,0,0,0
NJ,republican,2018-11-24,0,0,0,0,0,0,0
NJ,republican,2018-10-24,0,0,0,0,0,0,0
NJ,republican,2018-12-29,1,1,0,0,0,0,0
NJ,republican,2018-04-15,0,0,0,0,0,0,0
NJ,republican,2018-03-07,7,1,6,0,0,0,0
NJ,republican,2018-02-24,2,0,2,0,2,2,2
NJ,republican,2018-10-04,0,0,0,0,0,0,0
NJ,republican,2018-07-03,0,0,0,0,0,0,0
NJ,republican,2018-06-24,0,0,0,0,0,0,0
NJ,republican,2018-09-23,0,0,0,0,0,0,0
NJ,republican,2018-06-01,2,1,1,0,1,1,1
NJ,republican,2018-02-23,1,0,1,0,0,0,0
NJ,republican,2018-06-06,0,0,0,0,0,0,0
NJ,republican,2018-04-01,0,0,0,0,0,0,0
NJ,republican,2018-07-28,0,0,0,0,0,0,0
NJ,republican,2018-04-24,0,0,0,0,0,0,0
NJ,republican,2018-09-15,0,0,0,0,0,0,0
NJ,republican,2018-04-14,0,0,0,0,0,0,0
NJ,republican,2018-12-31,1,0,1,0,1,1,1
NJ,republican,2018-11-10,0,0,0,0,0,0,0
NJ,republican,2018-06-12,0,0,0,0,0,0,0
NJ,republican,2018-09-10,0,0,0,0,0,0,0
NJ,republican,2018-10-09,0,0,0,0,0,0,0
NJ,republican,2018-02-16,3,0,3,0,1,1,1
NJ,republican,2018-08-10,1,0,1,0,1,1,1
NJ,republican,2018-11-15,0,0,0,0,0,0,0
NJ,republican,2018-07-16,0,0,0,0,0,0,0
NJ,republican,2018-11-25,0,0,0,0,0,0,0
NJ,republican,2018-10-05,0,0,0,0,0,0,0
NJ,republican,2018-07-15,0,0,0,0,0,0,0
NJ,republican,2018-05-13,0,0,0,0,0,0,0
NJ,republican,2018-05-11,0,0,0,0,0,0,0
NJ,republican,2018-08-21,1,0,1,0,1,1,1
NJ,republican,2018-08-25,0,0,0,0,0,0,0
NJ,republican,2018-05-22,1,0,1,0,1,1,1
NJ,republican,2018-12-28,1,0,1,0,1,1,1
NJ,republican,2018-01-16,2,0,2,0,2,2,2
NJ,republican,2018-02-02,1,0,1,0,1,1,1
NJ,republican,2018-06-20,0,0,0,0,0,0,0
NJ,republican,2018-07-30,0,0,0,0,0,0,0
NJ,republican,2018-03-29,0,0,0,0,0,0,0
NJ,republican,2018-10-21,0,0,0,0,0,0,0
NJ,republican,2018-09-05,1,0,1,0,0,0,0
NJ,republican,2018-05-30,2,1,1,0,1,1,1
NJ,republican,2018-09-11,0,0,0,0,0,0,0
NJ,republican,2018-08-31,0,0,0,0,0,0,0
NJ,republican,2018-06-13,0,0,0,0,0,0,0
NJ,republican,2018-10-19,0,0,0,0,0,0,0
NJ,republican,2018-06-29,1,0,1,0,1,1,1
NJ,republican,2018-07-27,1,0,1,0,1,1,1
NJ,republican,2018-03-09,5,0,5,0,2,2,2
NJ,republican,2018-01-06,4,0,4,0,4,4,4
NJ,republican,2018-03-25,2,0,2,0,2,2,2
NJ,republican,2018-07-31,1,0,1,0,1,1,1
NJ,republican,2018-03-18,0,0,0,0,0,0,0
NJ,republican,2018-03-19,7,0,7,0,7,7,7
NJ,republican,2018-03-21,1,0,1,0,1,1,1
NJ,republican,2018-10-16,0,0,0,0,0,0,0
NJ,republican,2018-04-19,0,0,0,0,0,0,0
NJ,republican,2018-12-20,6,0,6,0,6,6,6
NJ,republican,2018-07-12,0,0,0,0,0,0,0
NJ,republican,2018-03-14,1,0,1,0,1,1,1
NJ,republican,2018-06-22,1,0,1,0,0,0,0
NJ,republican,2018-06-19,0,0,0,0,0,0,0
NJ,republican,2018-09-07,0,0,0,0,0,0,0
NJ,republican,2018-08-04,0,0,0,0,0,0,0
NJ,republican,2018-01-28,0,0,0,0,0,0,0
NJ,republican,2018-02-06,2,0,2,0,0,0,0
NJ,republican,2018-11-02,3,0,3,0,3,3,3
NJ,republican,2018-10-12,0,0,0,0,0,0,0
NJ,republican,2018-09-26,2,0,2,0,2,2,2
NJ,republican,2018-07-11,0,0,0,0,0,0,0
NJ,republican,2018-04-05,0,0,0,0,0,0,0
NJ,republican,2018-02-15,8,1,7,1,2,3,2
NJ,republican,2018-04-28,2,1,1,1,1,2,1
NJ,republican,2018-01-14,1,0,1,0,1,1,1
NJ,republican,2018-09-25,2,0,2,0,2,2,2
NJ,republican,2018-12-18,5,0,5,0,5,5,5
NJ,republican,2018-11-17,1,0,1,0,1,1,1
NJ,republican,2018-09-14,0,0,0,0,0,0,0
NJ,republican,2018-11-01,3,0,3,0,3,3,3
NJ,republican,2018-02-27,4,1,3,0,1,1,1
NJ,republican,2018-02-28,4,2,2,0,1,1,1
NJ,republican,2018-01-22,2,0,2,0,2,2,2
NJ,republican,2018-04-16,1,0,1,0,1,1,1
NJ,republican,2018-12-01,4,0,4,0,4,4,4
NJ,republican,2018-12-09,0,0,0,0,0,0,0
NJ,republican,2018-09-19,0,0,0,0,0,0,0
NJ,republican,2018-01-02,1,0,1,0,0,0,0
NJ,republican,2018-05-12,0,0,0,0,0,0,0
NJ,republican,2018-10-07,0,0,0,0,0,0,0
NJ,republican,2018-04-17,4,0,4,0,3,3,3
NJ,republican,2018-04-18,1,0,1,0,0,0,0
NJ,republican,2018-12-04,5,0,5,0,5,5,5
NJ,republican,2018-10-02,3,0,3,0,3,3,3
NJ,republican,2018-10-10,0,0,0,0,0,0,0
NJ,republican,2018-01-17,2,1,1,0,0,0,0
NJ,republican,2018-04-04,0,0,0,0,0,0,0
NJ,republican,2018-12-06,7,0,7,0,6,6,6
NJ,republican,2018-01-11,6,1,5,0,0,0,0
NJ,republican,2018-09-27,0,0,0,0,0,0,0
NJ,republican,2018-02-20,4,2,2,0,1,1,1
NJ,republican,2018-11-30,2,0,2,0,2,2,2
NJ,republican,2018-04-07,0,0,0,0,0,0,0
NJ,republican,2018-03-13,1,0,1,0,1,1,1
NJ,republican,2018-01-29,3,0,3,0,0,0,0
NJ,republican,2018-06-10,1,0,1,0,1,1,1
NJ,republican,2018-02-26,9,2,7,0,4,4,4
NJ,republican,2018-09-02,0,0,0,0,0,0,0
NJ,republican,2018-12-11,8,2,6,2,6,8,6
NJ,republican,2018-11-18,2,2,0,2,0,2,0
NJ,republican,2018-04-27,1,0,1,0,1,1,1
NJ,republican,2018-03-16,2,0,2,0,2,2,2
NJ,republican,2018-11-16,6,0,6,0,6,6,6
NJ,republican,2018-11-07,5,1,4,0,2,2,2
NJ,republican,2018-04-08,0,0,0,0,0,0,0
NJ,republican,2018-03-05,3,0,3,0,2,2,2
NJ,republican,2018-11-27,3,0,3,0,3,3,3
NJ,republican,2018-05-03,5,3,3,3,1,4,1
NJ,republican,2018-07-18,0,0,0,0,0,0,0
NJ,republican,2018-04-29,1,0,1,0,1,1,1
NJ,republican,2018-01-23,1,0,1,0,1,1,1
NJ,republican,2018-07-22,1,0,1,0,1,1,1
NJ,republican,2018-04-22,1,0,1,0,1,1,1
NJ,republican,2018-01-03,0,0,0,0,0,0,0
NJ,republican,2018-12-26,0,0,0,0,0,0,0
NJ,republican,2018-10-28,0,0,0,0,0,0,0
NJ,republican,2018-07-29,0,0,0,0,0,0,0
NJ,republican,2018-11-26,2,0,2,0,1,1,1
NJ,republican,2018-08-26,1,0,1,0,1,1,1
NJ,republican,2018-02-01,5,1,4,0,1,1,1
NJ,republican,2018-02-07,7,3,4,1,0,1,0
NJ,republican,2018-05-19,2,0,2,0,1,1,1
NJ,republican,2018-01-04,1,0,1,0,1,1,1
NJ,republican,2018-10-29,2,0,2,0,2,2,2
NJ,republican,2018-02-17,2,0,2,0,1,1,1
NJ,republican,2018-03-22,4,1,3,1,3,4,3
NJ,republican,2018-12-08,0,0,0,0,0,0,0
NJ,republican,2018-04-02,1,0,1,0,0,0,0
NJ,republican,2018-03-11,1,0,1,0,0,0,0
NJ,republican,2018-05-02,8,0,8,0,6,6,6
NJ,republican,2018-02-18,0,0,0,0,0,0,0
NJ,republican,2018-08-02,3,0,3,0,3,3,3
NJ,republican,2018-07-09,0,0,0,0,0,0,0
NJ,republican,2018-08-01,0,0,0,0,0,0,0
NJ,republican,2018-04-26,4,0,4,0,3,3,3
NJ,republican,2018-04-23,1,0,1,0,1,1,1
NJ,republican,2018-10-22,2,0,2,0,2,2,2
NJ,republican,2018-05-17,6,0,6,0,6,6,6
NJ,republican,2018-02-21,7,0,7,0,1,1,1
NJ,republican,2018-11-08,3,0,3,0,2,2,2
NJ,republican,2018-11-09,2,0,2,0,2,2,2
NJ,republican,2018-02-13,1,0,1,0,1,1,1
NJ,republican,2018-05-21,1,0,1,0,1,1,1
NJ,republican,2018-04-09,0,0,0,0,0,0,0
