"user_id","user_party","user_state","followed_mcs","followed_mcs_dem","followed_mcs_rep","followed_mcs_dem_n","followed_mcs_rep_n","followed_mcs_sameparty_n","followed_mcs_samestate_n","followed_mcs_samestate_dem_n","followed_mcs_samestate_rep_n","followed_mcs_samestate_sameparty_n","followed_natmedia","followed_natmedia_n","followed_statemedia","followed_statemedia_n","followed_statemedia_samestate","followed_statemedia_samestate_n","followed_partisans_n","followed_partisans_sameparty_n"
"356477515","democrat","TX","168502762;2963445730;1074129612;20688358;1083448909;29442313;1134292500;323440720;170111219;153944899;15856366;156333623;231510077;13218102;248495200;210926192","168502762;1074129612;20688358;1083448909;1134292500;323440720;170111219;153944899;156333623;231510077;248495200;210926192","15856366;2963445730;13218102","12","3","12","14","11","3","11","759251;51241574","2","1135338408;20088983;15615783;15679641;16365305;24037404;9830752;15021918;555318368;8940342;21426656;807095;15342142;16726367;14337705;44513878;193991291;25165225;5692542;364283064;152017960;18647970","22","1135338408;20088983;15679641;15615783;16365305;24037404;9830752;15021918;555318368;8940342;21426656;15342142;16726367;14337705;44513878;193991291;25165225;5692542;364283064;152017960;18647970","21","165","151"
"98238345","republican","VA","","","","0","0","0","0","0","0","0","","0","","0","","0","4","3"
"620219459","republican","OH","236916916","","236916916","0","1","1","1","0","1","1","","0","18169582;110603157","2","18169582;110603157","2","11","11"
"882265155505070080","republican","IL","15745368","","15745368","0","1","1","0","0","0","0","","0","","0","","0","12","8"
"1242362706","democrat","FL","1730030220;555355209","1730030220;555355209","","2","0","2","2","2","0","2","","0","32533893","1","32533893","1","13","6"
"2520205035","democrat","MA","248495200","248495200","","1","0","1","1","1","0","1","759251;51241574","2","95431448;807095;140853836;8861262","4","95431448;140853836;8861262","3","11","10"
"233030378","republican","CA","398193180;248699486;18916432;21346398;54412900;1074412920;7270292;30354991;47798449;19739126;36676406;1209417007;1069124515;30252303;22509548;733751245;19394188;15428227;476256944;15745368","30354991;476256944;30252303;398193180","733751245;47798449;19394188;19739126;15428227;21346398;1209417007;36676406;54412900;1069124515;248699486;1074412920;7270292;22509548;18916432;15745368","4","16","16","14","4","10","10","51241574","1","188760481;75375556;105311202;2293569877;223772388;1329655081;16664681","7","188760481;75375556;105311202;2293569877;223772388;1329655081;16664681","7","89","73"
"2250914340","democrat","TX","1074129612;20688358;1134292500;80612021;342863309;303633791;29450962","1074129612;20688358;1134292500;80612021;342863309;303633791;29450962","","7","0","7","5","5","0","5","14511951","1","16365305;15021918;24942387;252299612;44513878;807095;15615783","7","16365305;15021918;24942387;252299612;44513878;15615783","6","95","93"
"2204057298","republican","FL","20467163;733751245;818948638890217473;19394188;3170031728;58579942;136526394;23970171;281540744;1074480192;26051676;33655490;274164368;814103950404239360;216881337;18916432;1071900114;15745368","","20467163;733751245;818948638890217473;19394188;3170031728;58579942;136526394;23970171;281540744;1074480192;26051676;33655490;274164368;814103950404239360;216881337;18916432;1071900114;15745368","0","18","18","13","0","13","13","759251;14511951;1367531;51241574","4","14304462;17129404;807095;14247572;14085040;16233017;23632423;12699932","8","14304462;17129404;14247572;14085040;16233017;23632423;12699932","7","422","420"
"471454646","democrat","NY","29501253;3353670647;16056306;119250381;3044993235;1051127714;2962813893;182217410;18061669;278005891;7429102;239548513;63169388;235217558;816157667882373120;815733290955112448;721127537674489856;14135426;252249233;33576489;1134292500;377609596;3041543943;1249982359;1872999342;467823431;19726613;2750127259;342863309;111635980;28602948;47747074;33563161;1339931490;756285384;798973032362606600;361569788;33537967;1058256326;808416682972770304;2968451607;248735463;479017220;18277655;26637348;164369297;240812994;72198806;2962868158;381152398;1206227149;221792092;216776631;23593446;806906355214852096;400246874;550131748;193732179;21059255;796183515998068736;40302336;817076257770835968;571214272;84119348;18907639;17494010;252819323;29450962;18916432;74508260;65541270;1071840474;2966765501;30354991;1072467470;162069635;815931811348017152;242426145;2970279814;771152516;258900199;153865861","1872999342;84119348;479017220;29501253;18907639;17494010;119250381;164369297;26637348;29450962;3044993235;240812994;1051127714;72198806;467823431;65541270;182217410;74508260;2962868158;381152398;342863309;1071840474;278005891;1206227149;111635980;221792092;23593446;806906355214852096;400246874;30354991;28602948;7429102;550131748;47747074;239548513;63169388;33563161;796183515998068736;21059255;1339931490;816157667882373120;153865861;815733290955112448;721127537674489856;14135426;1072467470;798973032362606600;40302336;252249233;361569788;33576489;162069635;1134292500;242426145;33537967;377609596;817076257770835968;571214272;808416682972770304;771152516;2968451607;258900199;2970279814;193732179;248735463","2962813893;235217558;19726613;815931811348017152;756285384;18061669;3353670647;2750127259;252819323;18277655;16056306;2966765501;1058256326;18916432;3041543943;1249982359","65","16","65","35","25","10","25","","0","17022537;32478637;43805270;356941254;71141734;18995454;11988052;245174381;14677919;22059385;27863115;9763482;82943769;26996798;165807088;22049155;622066615;15738599;45564482;18198403","20","17022537;43805270;32478637;356941254;71141734;18995454;11988052;245174381;14677919;22059385;27863115;9763482;82943769;26996798;165807088;22049155;622066615;15738599;45564482;18198403","20","2551","2532"
"55472395","republican","TX","1379584350;24735461;2196360306;59536644;1074480192;18916432;237348797;237312687;92528463;743601590;23022687;18915145;33977070;26424123;570005456;23976316;2929491549;13218102;74313566;1137590713;432895323;18030431;2963445730;18566912;15394954;343171266;19926675;216881337;15745368","","1379584350;24735461;2196360306;59536644;1074480192;18916432;237348797;237312687;92528463;743601590;23022687;18915145;33977070;26424123;570005456;23976316;2929491549;13218102;74313566;1137590713;432895323;18030431;2963445730;18566912;15394954;343171266;19926675;216881337;15745368","0","29","29","19","0","19","19","1367531","1","199460614;2709716292;24037404;5692542;18206547;14448110;148845723;15615783;316564839;31124797;15101583;15021918;185340210;44513878;34700777;8940342;148878245;15679641","18","199460614;18206547;24037404;5692542;2709716292;14448110;316564839;31124797;15679641;15021918;15101583;44513878;8940342;15615783","14","710","664"
"211678206","democrat","VA","15764644;172858784;409719505;161791703;459051498;7429102","15764644;172858784;409719505;161791703;459051498;7429102","","6","0","6","5","5","0","5","","0","23764675;807095","2","23764675","1","107","102"
"821531827579949056","democrat","CA","1222257180;267938462;1243902714;29442313;236279233;357606935;29501253;803694179079458816;17494010;303861808;1089859058;1135486501;29450962;3044993235;970207298;942156122;15764644;133028836;3018670151;479872233;216776631;30354991;2966570782;21059255;239949176;36686040;15808765;1260172386;30216513;2371339658;476256944;161411080;1055730738;38254095;312134473;950783972;2968007206;193732179;398193180","1222257180;267938462;1243902714;236279233;357606935;29501253;803694179079458816;17494010;303861808;1089859058;1135486501;29450962;3044993235;970207298;942156122;15764644;133028836;3018670151;479872233;30354991;2966570782;21059255;239949176;36686040;15808765;1260172386;30216513;2371339658;476256944;161411080;1055730738;38254095;312134473;950783972;2968007206;193732179;398193180","","37","0","37","31","31","0","31","759251;1367531;51241574","3","188760481;14677919;1490865258;7313362;36726529;176481540;10433782;36739057;48791466;14411304;44212632;185340210;1491304855;16664681;807095;17469289","16","188760481;1490865258;36726529;176481540;10433782;36739057;48791466;14411304;1491304855;16664681;44212632","11","154","140"
"3016727754","democrat","CA","14984637;19394188;44251742;1243902714;29442313;357606935;476256944;1055730738;29450962;970207298;24913074;30354991;398193180","14984637;44251742;1243902714;357606935;476256944;1055730738;29450962;970207298;24913074;30354991;398193180","19394188","11","1","11","7","7","0","7","759251;51241574","2","188760481;180857239;15754281;14411304;23092822;16664681;60757383;19560636;14677919;15292065;2447793618;462382474;9763482;807095;200211973;7313362;17469289;552980119;16960002;1408894190;17625154","21","19560636;188760481;552980119;180857239;15292065;2447793618;16960002;1408894190;17625154;462382474;14411304;23092822;16664681;60757383;200211973","15","133","132"
"30815935","democrat","CA","1222257180;267938462;1243902714;29442313;432771620;357606935;29501253;803694179079458816;88806753;2852998461;303861808;1135486501;248699486;29201047;1071102246;92186819;3044993235;133028836;216776631;30354991;21059255;239949176;1069124515;385429543;36686040;1260172386;815733290955112448;30216513;1099199839;2371339658;161411080;377609596;950783972;248735463;398193180","1222257180;267938462;1243902714;432771620;88806753;357606935;29501253;803694179079458816;303861808;1135486501;29201047;1071102246;92186819;3044993235;133028836;30354991;21059255;239949176;36686040;385429543;1260172386;815733290955112448;30216513;1099199839;2371339658;161411080;377609596;950783972;248735463;398193180","248699486;1069124515;2852998461","30","3","30","27","25","2","25","","0","188760481;41416662;5513142;52126257;28166836;304855409","6","188760481;41416662;5513142;52126257;28166836;304855409","6","110","110"
"2207473406","republican","UT","","","","0","0","0","0","0","0","0","","0","15050354;15369276","2","15050354;15369276","2","2","2"
"128619998","democrat","MA","747806211983179776;95546148;242426145;461720085;124540457;1129029661;21406834;242892689;3091316093;248495200;2293131060;1055907624;970207298","747806211983179776;95546148;242426145;461720085;124540457;1129029661;21406834;242892689;3091316093;248495200;2293131060;1055907624;970207298","","13","0","13","13","13","0","13","","0","95431448;16684965;8861452;79186359;2488541;91374978;18480451;807095;156867500","9","95431448;16684965;8861452;79186359;2488541;91374978;18480451;156867500","8","177","176"
"492476220","republican","CA","88806753;303861808;43986986;18916432;246769138;942156122;21346398;182052260;30354991;47798449;19739126;239949176;1069124515;2371339658;33537967;1055730738;950783972;193732179;398193180","942156122;2371339658;239949176;33537967;88806753;303861808;1055730738;43986986;950783972;30354991;193732179;398193180","47798449;19739126;21346398;1069124515;182052260;18916432;246769138","12","7","7","17","11","6","6","","0","75375556;41702929;188760481;17200433;41171271;97622779;2165456221;40943042;807095;19312573;18513241;363222587;102200948;14411304;15536445;632174792;265021324;121597316","18","188760481;75375556;41702929;17200433;41171271;97622779;2165456221;40943042;19312573;18513241;363222587;102200948;14411304;15536445;632174792;265021324;121597316","17","689","651"
"32914273","democrat","MA","21406834;248495200;970207298","21406834;248495200;970207298","","3","0","3","3","3","0","3","","0","","0","","0","135","134"
"2367507841","republican","MT","26574496;23022687;214767677","","26574496;23022687;214767677","0","3","3","2","0","2","2","","0","21243049","1","21243049","1","28","27"
"605615715","republican","FL","20467163;58579942;37920978;1074480192;74198348;48117116;2973870195;2382685057;237348797;2966205003;834069080;237814920;18916432;219429281;1060487274;23022687;15856366;20015903;26051676;190328374;18166778;234797704;26424123;2964287128;19739126;2964877294;963480595;733751245;3686482216;23970171;2914163523;1058807868;25086658;2975091705;33655490;22055226;216881337;993153006;15745368","","20467163;58579942;37920978;1074480192;74198348;48117116;2973870195;2382685057;237348797;2966205003;834069080;237814920;18916432;219429281;1060487274;23022687;15856366;20015903;26051676;190328374;18166778;234797704;26424123;2964287128;19739126;2964877294;963480595;733751245;3686482216;23970171;2914163523;1058807868;25086658;2975091705;33655490;22055226;216881337;993153006;15745368","0","39","39","8","0","8","8","1367531","1","14304462;15754281;17129404;87267905;14247572;14085040;16233017","7","14304462;17129404;87267905;14247572;14085040;16233017","6","194","193"
"105152728","democrat","VA","2319503065;15764644;2962868158;7429102;33537967;172858784;36686040;125706625;787373558;409719505;29450962;161791703;459051498;30354991;78445977","2319503065;15764644;2962868158;7429102;33537967;172858784;36686040;125706625;787373558;409719505;29450962;161791703;459051498;30354991;78445977","","15","0","15","9","9","0","9","14511951","1","15754281;23764675;807095;52461655","4","23764675;15754281;52461655","3","245","239"
"506282253","democrat","AZ","482450423;2966570782;942156122;29442313;242426145;16056306;229197216;240760644;28602948;1080844782;970207298","2966570782;942156122;242426145;28602948;1080844782;970207298","482450423;16056306;240760644;229197216","6","4","6","7","3","4","3","51241574","1","17490662;807095;17435612","3","17490662;17435612","2","111","107"
